conversation_id,conversation_json,sarcasm,category,sentiment
503,"[{""speaker"": ""customer"", ""text"": ""Fantastic! the delivery address is wrong. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,billing,negative
1029,"[{""speaker"": ""customer"", ""text"": ""Oh great, the shipping cost is too high. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,billing,negative
3841,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with resolving this quickly. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,general_query,positive
2691,"[{""speaker"": ""customer"", ""text"": ""I need help with the item is out of stock.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,delivery_issue,negative
5057,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,billing,neutral
1571,"[{""speaker"": ""customer"", ""text"": ""my order hasn't arrived. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,general_query,negative
2774,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the size is incorrect?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
2732,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the size is incorrect?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,technical_support,negative
805,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the item is defective. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,technical_support,negative
3646,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the clear communication. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,technical_support,positive
2455,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing I received an empty box. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,billing,negative
4599,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,general_query,neutral
3105,"[{""speaker"": ""customer"", ""text"": ""I appreciate updating my order. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,product_quality,positive
4876,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,general_query,neutral
201,"[{""speaker"": ""customer"", ""text"": ""Amazing! my order was cancelled without notice. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,technical_support,negative
3100,"[{""speaker"": ""customer"", ""text"": ""fixing the billing error was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,delivery_issue,positive
2279,"[{""speaker"": ""customer"", ""text"": ""I need help with my package is damaged.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,delivery_issue,negative
3562,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with the replacement item. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,billing,positive
4475,"[{""speaker"": ""customer"", ""text"": ""I appreciate the replacement item. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,billing,positive
4515,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,general_query,neutral
392,"[{""speaker"": ""customer"", ""text"": ""Lovely! my refund hasn't been processed. This is why I shop here.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry for the trouble. Let me fix this for you.""}]",1,billing,negative
5259,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,billing,neutral
1496,"[{""speaker"": ""customer"", ""text"": ""Amazing! my order was delayed again. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,product_quality,negative
2696,"[{""speaker"": ""customer"", ""text"": ""I need help with the product description was misleading.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,billing,negative
2028,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my package is damaged?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,billing,negative
5249,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,technical_support,neutral
2569,"[{""speaker"": ""customer"", ""text"": ""my order was cancelled without notice. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
65,"[{""speaker"": ""customer"", ""text"": ""Superb! the product doesn't work. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,general_query,negative
3885,"[{""speaker"": ""customer"", ""text"": ""Thank you for the customer support. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,technical_support,positive
2063,"[{""speaker"": ""customer"", ""text"": ""I have a problem with the discount code doesn't work. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,billing,negative
5277,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,general_query,neutral
493,"[{""speaker"": ""customer"", ""text"": ""Superb! the product doesn't work. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,billing,negative
380,"[{""speaker"": ""customer"", ""text"": ""Lovely! my payment failed. This is why I shop here.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry for the trouble. Let me fix this for you.""}]",1,billing,negative
4860,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,billing,neutral
3994,"[{""speaker"": ""customer"", ""text"": ""Really happy with the product quality. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,product_quality,positive
4888,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,delivery_issue,neutral
1077,"[{""speaker"": ""customer"", ""text"": ""Sure, my account is locked. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,delivery_issue,negative
879,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, I received an empty box. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,general_query,negative
338,"[{""speaker"": ""customer"", ""text"": ""Brilliant! I was charged twice. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,delivery_issue,negative
1017,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! my order hasn't arrived. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,general_query,negative
1276,"[{""speaker"": ""customer"", ""text"": ""Amazing! my refund hasn't been processed. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
3799,"[{""speaker"": ""customer"", ""text"": ""fixing the billing error exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,delivery_issue,positive
4552,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,product_quality,neutral
3343,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with updating my order. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,billing,positive
4912,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,general_query,neutral
996,"[{""speaker"": ""customer"", ""text"": ""Excellent! the shipping cost is too high. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,general_query,negative
1982,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the shipping cost is too high?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,billing,negative
4298,"[{""speaker"": ""customer"", ""text"": ""Impressed with updating my order. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,technical_support,positive
162,"[{""speaker"": ""customer"", ""text"": ""Fantastic! my payment failed. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,technical_support,negative
4799,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,billing,neutral
1501,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the delivery address is wrong?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,delivery_issue,negative
3844,"[{""speaker"": ""customer"", ""text"": ""Great job on the product quality. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,technical_support,positive
5226,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,product_quality,neutral
2614,"[{""speaker"": ""customer"", ""text"": ""There's an issue with my order was delayed again. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,delivery_issue,negative
3462,"[{""speaker"": ""customer"", ""text"": ""updating my order exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,technical_support,positive
1022,"[{""speaker"": ""customer"", ""text"": ""Amazing! I was charged twice. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
3074,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the clear communication. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,delivery_issue,positive
3944,"[{""speaker"": ""customer"", ""text"": ""Excellent service with updating my order. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,technical_support,positive
1586,"[{""speaker"": ""customer"", ""text"": ""There seems to be the product description was misleading. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,delivery_issue,negative
1956,"[{""speaker"": ""customer"", ""text"": ""my order was delayed again. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,product_quality,negative
3153,"[{""speaker"": ""customer"", ""text"": ""Thank you for the customer support. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,delivery_issue,positive
